ubiReg,ubiProv,ubiDis,depa,prov,dist,pobla,idh,esperanza,secundaria,tiempoedu,percapitaf,PPK,FP
190000,190100,190105,PASCO,PASCO,NINACACA,3616,0.3127,73.23,59.54,7.23,231.4,1129,1395
190000,190100,190106,PASCO,PASCO,PALLANCHACRA,4636,0.3048,71.99,58.21,8.44,205.9,814,546
190000,190100,190107,PASCO,PASCO,PAUCARTAMBO,23275,0.3393,72.8,63.77,7.29,278.4,3141,3212
190000,190100,190108,PASCO,PASCO,SAN FCO.DE ASIS DE YARUSYAC,10536,0.3974,72.64,71.15,8.83,363.1,1953,1316
190000,190100,190109,PASCO,PASCO,SIMON BOLIVAR,12745,0.5514,74.54,75.25,10.26,782.5,4447,2706
190000,190100,190110,PASCO,PASCO,TICLACAYAN,10821,0.2601,71.64,68.36,6.85,148.1,1125,1233
190000,190100,190111,PASCO,PASCO,TINYAHUARCO,6238,0.5315,75.41,70.87,10.16,716.8,2246,1717
190000,190100,190112,PASCO,PASCO,VICCO,2485,0.4319,74.66,84.13,8.24,423.5,869,1286
190000,190100,190113,PASCO,PASCO,YANACANCHA,30585,0.5311,75.18,83.21,11.38,624.4,10555,4760
200000,200200,200201,PIURA,AYABACA,AYABACA,39022,0.2318,64.22,28.72,5.52,206.2,7496,4179
200000,200200,200202,PIURA,AYABACA,FRIAS,24055,0.1543,65.88,25.89,3.93,102.5,4509,3735
200000,200200,200203,PIURA,AYABACA,JILILI,2884,0.2551,68.25,26.91,5.34,254.1,648,741
200000,200200,200204,PIURA,AYABACA,LAGUNAS,7096,0.1359,64.78,14.21,3.78,101.3,1617,880
200000,200200,200205,PIURA,AYABACA,MONTERO,7026,0.2829,67.37,52.15,5.69,244.1,1643,1694
200000,200200,200206,PIURA,AYABACA,PACAIPAMPA,25120,0.1263,64.41,10.16,3.6,101.5,3425,2607
200000,200200,200207,PIURA,AYABACA,PAIMAS,10193,0.2091,67.1,32.56,4.97,154.3,1623,3227
200000,200200,200208,PIURA,AYABACA,SAPILLICA,11928,0.1397,64.9,15.17,3.97,101.3,3034,1459
200000,200200,200209,PIURA,AYABACA,SICCHEZ,2063,0.2804,68.78,21.99,5.63,340.8,658,687
200000,200200,200210,PIURA,AYABACA,SUYO,12321,0.2634,67.55,33.4,6.38,228.5,1213,5030
200000,200300,200302,PIURA,HUANCABAMBA,CANCHAQUE,8626,0.2502,64.67,34.51,6.22,213.1,1652,2117
200000,200300,200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,13572,0.1974,63.82,20.63,4.49,183.4,2143,2522
200000,200300,200301,PIURA,HUANCABAMBA,HUANCABAMBA,30703,0.2471,62.54,33.69,5.5,235.4,4857,7477
200000,200300,200304,PIURA,HUANCABAMBA,HUARMACA,41069,0.146,62.78,18.51,4.3,102.5,5017,8750
200000,200300,200305,PIURA,HUANCABAMBA,LALAQUIZ,4877,0.187,62.33,38.79,3.71,148.6,1200,960
200000,200300,200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,9156,0.2097,65.01,51.43,4.83,137.9,2468,1657
200000,200300,200307,PIURA,HUANCABAMBA,SONDOR,8613,0.2042,62.26,21.67,4.54,200.4,1302,1322
200000,200300,200308,PIURA,HUANCABAMBA,SONDORILLO,10807,0.1621,64.66,24.51,3.76,121.3,1467,2721
200000,200400,200402,PIURA,MORROPON,BUENOS AIRES,8388,0.3719,71.98,55.63,6.29,421.1,1452,3807
200000,200400,200403,PIURA,MORROPON,CHALACO,9395,0.2466,72.01,37.59,5.09,194.9,1504,1969
200000,200400,200401,PIURA,MORROPON,CHULUCANAS,77248,0.3769,70.54,54.08,6.65,439.7,15213,32712
200000,200400,200404,PIURA,MORROPON,LA MATANZA,12984,0.273,70.7,36.56,4.29,294.7,3184,4866
200000,200400,200405,PIURA,MORROPON,MORROPON,14417,0.4117,72,55.53,7.19,513,3242,3954
200000,200400,200406,PIURA,MORROPON,SALITRAL,8566,0.3489,71.28,32.03,5.62,497.5,1135,3468
200000,200400,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,6811,0.307,71.56,52.14,4.91,307,1671,2254
200000,200400,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,4226,0.3234,72.14,50.84,5.75,317.2,934,918
200000,200400,200409,PIURA,MORROPON,SANTO DOMINGO,7593,0.2876,72.57,40.8,6.05,246.6,1639,1785
200000,200400,200410,PIURA,MORROPON,YAMANGO,9858,0.2287,70.77,39.64,4.47,176.6,2327,1834
200000,200500,200502,PIURA,PAITA,AMOTAPE,2339,0.4365,75.94,57.88,6.93,563.2,746,768
200000,200500,200503,PIURA,PAITA,ARENAL,1053,0.4162,78.44,64.3,7.14,440.6,533,311
200000,200500,200504,PIURA,PAITA,COLAN,12565,0.4088,77.88,58.29,6.45,472.1,5027,3298
200000,200500,200505,PIURA,PAITA,LA HUACA,11523,0.4352,77.2,60.59,7.15,523.9,3012,4231
200000,200500,200501,PIURA,PAITA,PAITA,85757,0.5329,75.33,60.64,8.94,840.4,13274,30114
200000,200500,200506,PIURA,PAITA,TAMARINDO,4561,0.4047,76.49,46.54,5.92,552.9,1674,1333
200000,200500,200507,PIURA,PAITA,VICHAYAL,4927,0.3218,75.7,37.8,5.52,343.8,1524,1530
200000,200100,200104,PIURA,PIURA,CASTILLA,137086,0.555,75.93,73.88,10.32,781,34110,46716
200000,200100,200105,PIURA,PIURA,CATACAOS,71142,0.4144,74.24,57.46,7.64,474.9,14466,24676
200000,200100,200107,PIURA,PIURA,CURA MORI,18196,0.2701,72.2,37.13,4.94,250.3,3193,5534
200000,200100,200108,PIURA,PIURA,EL TALLAN,4950,0.3063,70.97,45.96,5.03,321.2,1051,1521
200000,200100,200109,PIURA,PIURA,LA ARENA,36897,0.3067,74.18,44.9,5.05,305.9,6843,11819
200000,200100,200110,PIURA,PIURA,LA UNION,39276,0.4246,73.1,98.81,6.76,435.8,6606,14102
200000,200100,200111,PIURA,PIURA,LAS LOMAS,27192,0.328,76.1,40.5,6.38,317.8,5427,9095
200000,200100,200101,PIURA,PIURA,PIURA,288489,0.5375,74.49,50.36,11.05,845.1,54633,54752
200000,200100,200114,PIURA,PIURA,TAMBO GRANDE,111209,0.4003,77.61,99.54,5.87,372.5,14611,38625
200000,200800,200802,PIURA,SECHURA,BELLAVISTA DE LA UNION,4221,0.4453,70.46,65.22,7.98,574.4,985,1881
200000,200800,200803,PIURA,SECHURA,BERNAL,7037,0.3931,68.65,55.87,7.26,478.9,1817,2167
200000,200800,200804,PIURA,SECHURA,CRISTO NOS VALGA,3724,0.342,67.42,45.8,6.52,392.4,909,1452
200000,200800,200806,PIURA,SECHURA,RINCONADA LLICUAR,3051,0.4482,69.76,79.31,8.06,538,1044,1051
200000,200800,200801,PIURA,SECHURA,SECHURA,39307,0.4228,68.46,46.74,7.5,628.6,5689,14762
200000,200800,200805,PIURA,SECHURA,VICE,13735,0.3545,67.89,46.91,6.19,438.3,1668,6525
200000,200600,200602,PIURA,SULLANA,BELLAVISTA,37777,0.4421,76.01,64.78,9.16,467.2,6601,18165
200000,200600,200603,PIURA,SULLANA,IGNACIO ESCUDERO,19387,0.4077,75.2,49.81,6.44,529.9,4790,6628
200000,200600,200604,PIURA,SULLANA,LANCONES,13374,0.2971,74.81,34.89,4.87,318.6,864,6368
200000,200600,200605,PIURA,SULLANA,MARCAVELICA,28104,0.429,75.35,61.08,6.96,527.3,4488,11859
200000,200600,200606,PIURA,SULLANA,MIGUEL CHECA,8263,0.4217,76.91,51.82,6.36,558.8,1611,3240
200000,200600,200607,PIURA,SULLANA,QUERECOTILLO,25295,0.4454,76.7,60.23,7.16,564.9,3924,11124
200000,200600,200608,PIURA,SULLANA,SALITRAL,6522,0.4886,76.98,74.36,8.28,604.7,1839,2312
200000,200600,200601,PIURA,SULLANA,SULLANA,170883,0.4859,75.68,70.03,9.52,577.6,31154,66721
200000,200700,200702,PIURA,TALARA,EL ALTO,7185,0.4989,73.26,75,10.24,604.9,2052,2853
200000,200700,200703,PIURA,TALARA,LA BREA,12240,0.5255,73.66,78.11,10.43,674.9,4907,3209
200000,200700,200704,PIURA,TALARA,LOBITOS,1612,0.4291,73.28,48.44,9.61,503.9,259,646
200000,200700,200705,PIURA,TALARA,LOS ORGANOS,9619,0.4989,73.4,57.75,9.48,713.7,2520,3246
200000,200700,200706,PIURA,TALARA,MANCORA,12087,0.4938,73.16,60.81,9.3,687.2,1236,4675
200000,200700,200701,PIURA,TALARA,PARINAS,90405,0.5168,72.6,66.91,9.93,727.8,29711,24072
210000,210200,210202,PUNO,AZANGARO,ACHAYA,4345,0.201,63.72,63.02,5.44,112.2,1532,621
210000,210200,210203,PUNO,AZANGARO,ARAPA,7993,0.2278,64.92,40.85,5.54,168.6,2759,1160
210000,210200,210204,PUNO,AZANGARO,ASILLO,17627,0.2642,63.84,49.7,6.02,217.6,6110,1422
210000,210200,210201,PUNO,AZANGARO,AZANGARO,28526,0.3719,61.77,60.34,8.02,437.6,14028,3531
210000,210200,210205,PUNO,AZANGARO,CAMINACA,3727,0.183,67.8,38.99,4.54,112.3,1988,968
210000,210200,210206,PUNO,AZANGARO,CHUPA,13541,0.2525,63.84,67.27,7.01,158.4,3177,775
210000,210200,210207,PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,5443,0.3325,65.19,64.09,6.99,314.5,1375,847
210000,210200,210208,PUNO,AZANGARO,MUNANI,8077,0.239,64.11,39.91,5.56,193.7,1906,1253
210000,210200,210209,PUNO,AZANGARO,POTONI,6620,0.2724,65.28,42.56,5.98,244.7,1075,682
210000,210200,210210,PUNO,AZANGARO,SAMAN,14517,0.2008,67.05,44.63,4.98,125.1,4287,1991
210000,210200,210211,PUNO,AZANGARO,SAN ANTON,9809,0.3066,66.1,44.84,6.17,314,2242,1517
210000,210200,210212,PUNO,AZANGARO,SAN JOSE,5940,0.1918,62.55,31.51,5.43,133,1610,714
210000,210200,210213,PUNO,AZANGARO,SAN JUAN DE SALINAS,4280,0.2002,64.91,48.95,6.16,111.7,1552,494
210000,210200,210214,PUNO,AZANGARO,SANTIAGO DE PUPUJA,5497,0.2131,66.49,62.11,5.53,120.4,1757,710
210000,210200,210215,PUNO,AZANGARO,TIRAPATA,3150,0.2006,63.26,49.38,5.7,119.8,987,280
210000,210300,210302,PUNO,CARABAYA,AJOYANI,2064,0.3229,65.36,46.84,5.62,382.6,644,504
210000,210300,210303,PUNO,CARABAYA,AYAPATA,10939,0.2631,63.03,39.79,6.1,239,1258,1401
210000,210300,210304,PUNO,CARABAYA,COASA,14586,0.2346,59.53,33.83,5.73,215.6,1649,1058
210000,210300,210305,PUNO,CARABAYA,CORANI,3880,0.1646,63.26,21.36,4.6,118.9,998,797
210000,210300,210306,PUNO,CARABAYA,CRUCERO,9105,0.2462,65.13,30.67,5.96,218.6,2084,1618
210000,210300,210307,PUNO,CARABAYA,ITUATA,6382,0.2661,62.99,31.46,5.62,286.9,1098,1153
210000,210300,210301,PUNO,CARABAYA,MACUSANI,12671,0.3376,60.19,44.4,6.64,450.8,2882,2966
210000,210300,210308,PUNO,CARABAYA,OLLACHEA,5417,0.1885,64.49,15.24,4.87,173.3,1045,1226
210000,210300,210309,PUNO,CARABAYA,SAN GABAN,4161,0.3653,62.16,36.74,7.26,550.9,671,1595
210000,210300,210310,PUNO,CARABAYA,USICAYOS,18607,0.1888,64.32,44.56,5.7,107.4,1034,464
210000,210400,210402,PUNO,CHUCUITO,DESAGUADERO,27075,0.3927,70.12,77.54,8.58,361.3,2948,2625
210000,210400,210403,PUNO,CHUCUITO,HUACULLANI,19992,0.2331,70.5,61.75,7.39,118.4,1120,611
210000,210400,210401,PUNO,CHUCUITO,JULI,22840,0.3642,68.94,66.88,7.5,348.8,7115,2903
210000,210400,210404,PUNO,CHUCUITO,KELLUYO,22671,0.3125,72.95,77.07,8.42,192.1,1595,502
210000,210400,210405,PUNO,CHUCUITO,PISACOMA,13308,0.2682,72.06,62,7.07,161.4,742,319
210000,210400,210406,PUNO,CHUCUITO,POMATA,17116,0.2881,70.31,64.75,6.42,205.1,3636,2431
210000,210400,210407,PUNO,CHUCUITO,ZEPITA,19709,0.2523,70.73,53.03,6.26,162.2,4554,2076
210000,210500,210502,PUNO,EL COLLAO,CAPAZO,2084,0.2923,76.31,62.1,7.59,178.1,171,178
210000,210500,210505,PUNO,EL COLLAO,CONDURIRI,4418,0.2429,75.03,51.59,6.07,142.6,759,401
210000,210500,210501,PUNO,EL COLLAO,ILAVE,57366,0.3744,74.01,76.72,7.31,325.1,16777,6042
210000,210500,210503,PUNO,EL COLLAO,PILCUYO,13575,0.2844,77.13,80,5.98,169.5,4935,1377
210000,210500,210504,PUNO,EL COLLAO,SANTA ROSA,7422,0.2514,75.83,59.64,6.93,134.6,821,807
210000,210600,210602,PUNO,HUANCANE,COJATA,4360,0.2211,68.13,39.02,5.86,146,1020,975
210000,210600,210601,PUNO,HUANCANE,HUANCANE,19654,0.3601,65.67,71.65,6.98,367.2,8379,2314
210000,210600,210603,PUNO,HUANCANE,HUATASANI,4952,0.2232,66.27,77.17,6.63,112.8,796,414
210000,210600,210604,PUNO,HUANCANE,INCHUPALLA,3453,0.2172,68.82,50.87,5.65,128.1,1424,408
210000,210600,210605,PUNO,HUANCANE,PUSI,6482,0.2361,71.19,61.64,5.33,142.7,1981,661
210000,210600,210606,PUNO,HUANCANE,ROSASPATA,5401,0.2057,67.34,49.51,5.04,125.4,1677,664
210000,210600,210607,PUNO,HUANCANE,TARACO,14516,0.2947,72.06,74.39,6.26,201.4,5454,1746
210000,210600,210608,PUNO,HUANCANE,VILQUE CHICO,8908,0.2034,68.16,44.49,4.62,132.1,3925,914
210000,210700,210702,PUNO,LAMPA,CABANILLA,5541,0.2946,74.71,65.89,6.44,198.9,2263,1074
210000,210700,210703,PUNO,LAMPA,CALAPUJA,1514,0.2495,74.15,61.86,5.3,154.7,711,470
210000,210700,210701,PUNO,LAMPA,LAMPA,11006,0.3621,67.44,63.55,7.43,364.6,4807,1921
210000,210700,210704,PUNO,LAMPA,NICASIO,2761,0.2547,71.62,61.21,6.73,148.6,1116,689
210000,210700,210705,PUNO,LAMPA,OCUVIRI,2960,0.433,74.6,43.93,7.9,592.1,585,570
210000,210700,210706,PUNO,LAMPA,PALCA,2986,0.3012,75.66,62.61,7.66,191.9,675,358
210000,210700,210707,PUNO,LAMPA,PARATIA,7388,0.3863,76.22,51.22,7.65,397.3,657,444
210000,210700,210708,PUNO,LAMPA,PUCARA,5737,0.2987,72.27,53.06,6.18,241.1,1731,1232
210000,210700,210709,PUNO,LAMPA,SANTA LUCIA,7734,0.3784,73.35,52.1,6.85,419.9,1753,1914
210000,210700,210710,PUNO,LAMPA,VILAVILA,3412,0.2394,76.9,55.41,8,114.4,376,186
210000,210800,210802,PUNO,MELGAR,ANTAUTA,4782,0.4276,68.61,49.1,7.41,637.2,1882,952
210000,210800,210801,PUNO,MELGAR,AYAVIRI,22888,0.4516,66.71,62.5,8.76,625.2,11298,3393
210000,210800,210803,PUNO,MELGAR,CUPI,3031,0.2642,66.81,60.71,7.18,171,728,360
210000,210800,210804,PUNO,MELGAR,LLALLI,4459,0.2595,70.14,60.47,6.65,161,1081,443
210000,210800,210805,PUNO,MELGAR,MACARI,8450,0.2437,68.16,37.3,6.58,175,2880,808
210000,210800,210806,PUNO,MELGAR,NUNOA,11247,0.2903,68.63,39.84,5.5,292.2,2514,1542
210000,210800,210807,PUNO,MELGAR,ORURILLO,10850,0.2224,70.76,44.71,5.57,138.1,2401,831
210000,210800,210808,PUNO,MELGAR,SANTA ROSA,7302,0.3101,68.5,56.06,6.34,274.3,2183,881
210000,210800,210809,PUNO,MELGAR,UMACHIRI,4346,0.3193,71.67,52,7.09,269.4,1446,722
210000,210900,210902,PUNO,MOHO,CONIMA,3187,0.2206,71.72,42.6,5.78,133.3,1048,530
210000,210900,210903,PUNO,MOHO,HUAYRAPATA,4290,0.2032,70.18,44.83,5.63,114,1039,512
210000,210900,210901,PUNO,MOHO,MOHO,16456,0.2896,69.18,51.99,5.36,260.3,4244,2012
210000,210900,210904,PUNO,MOHO,TILALI,2866,0.2431,76.42,52.41,5.03,154.7,1020,572
210000,210100,210102,PUNO,PUNO,ACORA,28882,0.2936,70.52,69.3,6.55,205.7,6163,4157
210000,210100,210103,PUNO,PUNO,AMANTANI,4448,0.1922,73.74,27.06,4.91,123.5,1116,1350
210000,210100,210104,PUNO,PUNO,ATUNCOLLA,5630,0.2618,65.78,47.37,6.45,200.2,1805,766
210000,210100,210105,PUNO,PUNO,CAPACHICA,11555,0.2171,68.13,54.28,4.69,140.6,3065,1944
210000,210100,210106,PUNO,PUNO,CHUCUITO,7480,0.3332,66.32,69.31,6.85,301.7,2834,1705
210000,210100,210107,PUNO,PUNO,COATA,7911,0.2502,70.59,62.68,5.8,156,2523,1093
210000,210100,210108,PUNO,PUNO,HUATA,8886,0.2878,67.8,61.75,7.02,207.9,1107,619
210000,210100,210109,PUNO,PUNO,MANAZO,5495,0.386,67.46,52.46,6.54,513.6,1549,1172
210000,210100,210110,PUNO,PUNO,PAUCARCOLLA,5115,0.2683,66.64,46.09,6.11,218.4,1846,923
210000,210100,210111,PUNO,PUNO,PICHACANI,5528,0.2519,65.14,46.81,6.1,191.5,1875,1376
210000,210100,210112,PUNO,PUNO,PLATERIA,8083,0.2968,62.04,76.61,6.98,232.4,2828,1098
210000,210100,210101,PUNO,PUNO,PUNO,137256,0.5764,63.79,86.38,11.76,972.9,50106,27010
210000,210100,210113,PUNO,PUNO,SAN ANTONIO,3320,0.2107,71.06,48.13,6.24,112.5,301,236
210000,210100,210114,PUNO,PUNO,TIQUILLACA,1921,0.2396,64.83,46.62,4.92,194.6,915,702
210000,210100,210115,PUNO,PUNO,VILQUE,3182,0.2924,64.63,65.77,6.82,228.5,879,749
210000,211000,211002,PUNO,SAN ANTONIO DE PUTINA,ANANEA,27614,0.4993,58.81,64.33,8.22,1045.1,968,1450
210000,211000,211003,PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,2814,0.2255,64.48,57.84,5.88,140.4,615,336
210000,211000,211001,PUNO,SAN ANTONIO DE PUTINA,PUTINA,24611,0.2969,60.16,64.12,6.47,274.8,3050,4894
210000,211000,211004,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,5596,0.2121,63.58,48.02,5.49,138.6,1197,999
210000,211000,211005,PUNO,SAN ANTONIO DE PUTINA,SINA,1612,0.3331,63.97,57.82,5.85,380.3,408,338
210000,211100,211102,PUNO,SAN ROMAN,CABANA,4362,0.301,69.24,74.71,6.13,226,1912,884
210000,211100,211103,PUNO,SAN ROMAN,CABANILLAS,5386,0.3691,69.62,60.38,7.23,381.8,1860,898
210000,211100,211104,PUNO,SAN ROMAN,CARACOTO,5908,0.2682,71.73,45.98,5.12,221,3483,1972
210000,211100,211101,PUNO,SAN ROMAN,JULIACA,260696,0.5061,68.1,82.63,9.9,683,82749,59537
210000,211200,211209,PUNO,SANDIA,ALTO INAMBARI,8693,0.3662,72.02,49.46,6.06,436.1,899,1479
210000,211200,211202,PUNO,SANDIA,CUYOCUYO,5044,0.2509,71.41,54.8,5.6,166.4,1130,1984
210000,211200,211203,PUNO,SANDIA,LIMBANI,4130,0.2886,68.61,46.96,6.69,237.7,397,1096
210000,211200,211204,PUNO,SANDIA,PATAMBUCO,4151,0.1709,71.57,17.52,4.81,117.2,751,1301
210000,211200,211205,PUNO,SANDIA,PHARA,4935,0.3093,68.37,56.72,6.24,274.7,522,1632
210000,211200,211206,PUNO,SANDIA,QUIACA,2358,0.2112,67.56,36.09,6.28,132.1,373,589
210000,211200,211207,PUNO,SANDIA,SAN JUAN DEL ORO,11942,0.3436,69.72,67.68,7.84,285,1029,982
210000,211200,211210,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCU,12565,0.4545,76.54,65.68,7.91,541.8,1120,1821
210000,211200,211201,PUNO,SANDIA,SANDIA,12085,0.2715,67.24,34.74,6,253.7,2210,3440
210000,211200,211208,PUNO,SANDIA,YANAHUAYA,2350,0.3904,70.84,53.47,7.1,464.5,668,584
210000,211300,211302,PUNO,YUNGUYO,ANAPIA,2937,0.326,72.08,65.49,8.29,234,336,174
210000,211300,211303,PUNO,YUNGUYO,COPANI,5273,0.2187,72,51.85,5.02,131.1,1399,654
210000,211300,211304,PUNO,YUNGUYO,CUTURAPI,1377,0.2689,72.48,63.77,5.23,189.3,314,277
210000,211300,211305,PUNO,YUNGUYO,OLLARAYA,5146,0.2301,75.98,56.12,5.03,133.9,595,461
210000,211300,211306,PUNO,YUNGUYO,TINICACHI,1581,0.4248,75.07,83.87,6.59,460.8,165,169
210000,211300,211307,PUNO,YUNGUYO,UNICACHI,3790,0.3106,76.21,86.79,6.35,199.2,339,245
210000,211300,211301,PUNO,YUNGUYO,YUNGUYO,28075,0.3519,70.96,62.53,6.47,344.3,7790,4324
220000,220200,220202,SAN MARTIN,BELLAVISTA,ALTO BIAVO,6693,0.2927,77.29,15.06,5.52,391.8,1279,1613
220000,220200,220203,SAN MARTIN,BELLAVISTA,BAJO BIAVO,16368,0.2529,75.55,14.34,5.52,279.2,1793,3142
220000,220200,220201,SAN MARTIN,BELLAVISTA,BELLAVISTA,13995,0.4374,70.36,44.2,7.76,668.8,3722,4623
220000,220200,220204,SAN MARTIN,BELLAVISTA,HUALLAGA,2977,0.2892,74.4,21.57,5.64,335,442,697
220000,220200,220205,SAN MARTIN,BELLAVISTA,SAN PABLO,9060,0.3645,74.51,27.12,6.22,532.9,2324,2300
220000,220200,220206,SAN MARTIN,BELLAVISTA,SAN RAFAEL,6722,0.4276,72.79,34.54,6.57,745,1159,1679
220000,220300,220302,SAN MARTIN,EL DORADO,AGUA BLANCA,2482,0.3172,76.7,36.41,5.64,325.9,588,744
220000,220300,220301,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,12620,0.3058,75.96,31.18,5.83,314.1,3360,3938
220000,220300,220303,SAN MARTIN,EL DORADO,SAN MARTIN,11687,0.2433,77.06,17.94,4.99,238.8,1523,2143
220000,220300,220304,SAN MARTIN,EL DORADO,SANTA ROSA,8393,0.2248,78.41,16.55,5,198,1221,1833
220000,220300,220305,SAN MARTIN,EL DORADO,SHATOJA,2970,0.2701,76.43,27.85,5.63,241.8,593,690
220000,220400,220402,SAN MARTIN,HUALLAGA,ALTO SAPOSOA,2992,0.2408,80.13,22.62,5.39,191.6,657,980
220000,220400,220403,SAN MARTIN,HUALLAGA,EL ESLABON,3408,0.2037,76.87,18.11,6.56,132.8,477,755
220000,220400,220404,SAN MARTIN,HUALLAGA,PISCOYACU,3767,0.3143,78.8,27.52,5.8,341.6,858,1181
220000,220400,220405,SAN MARTIN,HUALLAGA,SACANCHE,2683,0.331,79.5,23.48,6.64,382.9,768,580
220000,220400,220401,SAN MARTIN,HUALLAGA,SAPOSOA,11789,0.3604,76.26,31.48,7,432.6,3597,3907
220000,220400,220406,SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,718,0.3225,79.29,22.99,7.44,337.7,342,225
220000,220500,220502,SAN MARTIN,LAMAS,ALONSO DE ALVARADO,17511,0.2818,73.44,21.61,5.12,338.8,2147,4254
220000,220500,220503,SAN MARTIN,LAMAS,BARRANQUITA,5250,0.2113,73.01,15.3,5.65,177.7,1429,1431
220000,220500,220504,SAN MARTIN,LAMAS,CAYNARACHI,7969,0.3051,72.75,29.79,5.7,342.6,1223,2483
220000,220500,220505,SAN MARTIN,LAMAS,CUNUMBUQUI,4667,0.3226,73.51,35.66,6.28,340.1,830,1844
220000,220500,220501,SAN MARTIN,LAMAS,LAMAS,12920,0.4004,71.87,50.58,7.17,498.1,3968,3848
220000,220500,220506,SAN MARTIN,LAMAS,PINTO RECODO,10280,0.2672,73.93,16.08,4.77,349.3,1436,2222
220000,220500,220507,SAN MARTIN,LAMAS,RUMISAPA,2551,0.3577,73.43,27.61,5.53,554.3,825,1137
220000,220500,220508,SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,1496,0.1956,74.42,5.54,4.76,243.6,565,345
220000,220500,220509,SAN MARTIN,LAMAS,SHANAO,3093,0.2299,71.29,13.26,4.83,266.1,689,1008
220000,220500,220510,SAN MARTIN,LAMAS,TABALOSOS,13148,0.3196,72.5,38.46,5.68,348.5,2854,3878
220000,220500,220511,SAN MARTIN,LAMAS,ZAPATERO,4940,0.2182,72.94,23.05,5.1,173.6,1168,1920
220000,220600,220602,SAN MARTIN,MARISCAL CACERES,CAMPANILLA,7916,0.3047,74.04,18.66,5.95,400.5,2735,2126
220000,220600,220603,SAN MARTIN,MARISCAL CACERES,HUICUNGO,6472,0.2948,74.37,20.42,5.94,349.5,1772,1782
220000,220600,220601,SAN MARTIN,MARISCAL CACERES,JUANJUI,27081,0.4818,71.85,48.76,8.49,771.9,7449,8718
220000,220600,220604,SAN MARTIN,MARISCAL CACERES,PACHIZA,4321,0.3159,74.67,17.53,5.47,476,1241,1337
220000,220600,220605,SAN MARTIN,MARISCAL CACERES,PAJARILLO,5699,0.289,75.16,20.42,5.59,340.2,1301,1315
220000,220100,220102,SAN MARTIN,MOYOBAMBA,CALZADA,4266,0.4358,75.97,48.9,6.7,619.7,1268,1370
220000,220100,220103,SAN MARTIN,MOYOBAMBA,HABANA,1915,0.3787,76.13,30.12,6.04,558.7,658,676
220000,220100,220104,SAN MARTIN,MOYOBAMBA,JEPELACIO,20393,0.2971,75.88,28.08,5.23,327.9,2727,5136
220000,220100,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,76915,0.4253,73.72,48.51,7.89,547.1,15743,20561
220000,220100,220105,SAN MARTIN,MOYOBAMBA,SORITOR,29746,0.3033,74.58,27.65,6.03,325.2,3721,7240
220000,220100,220106,SAN MARTIN,MOYOBAMBA,YANTALO,3179,0.308,75.73,33.69,5.22,333.7,694,1144
220000,220700,220702,SAN MARTIN,PICOTA,BUENOS AIRES,3242,0.2729,77.97,25.94,5.81,244.5,626,1339
220000,220700,220703,SAN MARTIN,PICOTA,CASPISAPA,2035,0.3795,74.92,30.54,6.97,520.4,693,637
220000,220700,220701,SAN MARTIN,PICOTA,PICOTA,8291,0.4713,75.76,62.24,7.91,624.4,2656,2550
220000,220700,220704,SAN MARTIN,PICOTA,PILLUANA,792,0.3903,78.7,46.46,7.02,431.5,309,369
220000,220700,220705,SAN MARTIN,PICOTA,PUCACACA,2654,0.4089,77.54,48.27,7.24,482.6,779,1163
220000,220700,220706,SAN MARTIN,PICOTA,SAN CRISTOBAL,1362,0.4197,78.22,27.37,6.6,709.9,415,410
220000,220700,220707,SAN MARTIN,PICOTA,SAN HILARION,5091,0.4322,76.87,33.01,7.27,680.4,752,1414
220000,220700,220708,SAN MARTIN,PICOTA,SHAMBOYACU,9695,0.2992,79.08,20.48,5.19,366.1,1063,2513
220000,220700,220709,SAN MARTIN,PICOTA,TINGO DE PONASA,4455,0.379,79.77,24.63,6.19,567.5,820,1466
220000,220700,220710,SAN MARTIN,PICOTA,TRES UNIDOS,4752,0.3079,74.07,18.12,5.99,415.3,923,1292
220000,220800,220802,SAN MARTIN,RIOJA,AWAJUN,9938,0.28,76.11,16.07,5.65,339.3,1737,2812
220000,220800,220803,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,11910,0.2784,74.96,29.28,5.38,270.2,1832,5463
220000,220800,220804,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,41981,0.3803,75.55,43.39,6.61,454.5,6589,14572
220000,220800,220805,SAN MARTIN,RIOJA,PARDO MIGUEL,20466,0.3122,76.05,27.3,5.6,361.2,2805,5848
220000,220800,220806,SAN MARTIN,RIOJA,POSIC,1562,0.3767,77.69,44.29,5.51,476.1,686,515
